,text,source
32253,boy don`t try to front i-i know just-just what you are-are-are,TWEET
32254,good evening. enjoying vacation eventhough it is boring.  pray for david cook`s brother. rip.,TWEET
32255, Ahhhhh  Well at least I`m up to!,TWEET
32256,"sociology is done, english and biology left... i`m going to DIE",TWEET
32257,"On my way to work, cant be bothered",TWEET
32258,Got a right bad headache,TWEET
32259,This is my anthem right now.... don`t leave me high and dry.  ? http://blip.fm/~79fcr,TWEET
32260,: AWW! Thank you honey.. Didja get mommy a daddy?,TWEET
32261, I was certain which show you were talking about by the letter g in 'Camera Cafe: a misog..' I think that answers your question,TWEET
32262,"STRESSED AS HELL (, but still surviving",TWEET
32263,Went to friend`s house to watch some good old season 1 episodes of Supernatural <3 **** I love this show soo **** much,TWEET
32264,"hey guys  we just wanted to announce a marathon! so, let`s just say...GET READY FOR A COUPLE EPISODES!",TWEET
32265, Love **** Magix it`s cool!!... great rhythm!!!,TWEET
32266,I hate watching the News. Why do such awful things happen?,TWEET
32267," Yessum.  We`ll see how this year goes... maybe I can head back in Oct, when the rates go down. I wanted to go for my bday",TWEET
32268, its been clownin since it got flooded in htown in april. Got it repaired or so I thought.,TWEET
32269," when you get your grill taken care of this morning how about a quick shot of the hands.  Don`t ask why, just do it",TWEET
32270,off to my cousins confirmation + confirmation party,TWEET
32271,had a 100% raw day,TWEET
32272,35 hours in the sun=rash,TWEET
32273,Get to see and hopefully meet these guys next week at ROTR!! Can NOT wait!!!  Adelitas Way - Invincible ? http://blip.fm/~5ynxr,TWEET
32274,"ugh my head, when will all the headaches stop. anyways, i love my life right now, i couldn`t ask for anything more. i love being happy",TWEET
32275,talking to nat,TWEET
32276, Dear god i hope they save it.  http://www.the-impossible-project.com/,TWEET
32277,Enjoying my weekend with my kids!,TWEET
32278,  Will certainly do that.,TWEET
32279," I`m guessing the belt thing is a no-go since I didn`t hear back..Sorry  Stop by this weekend, we`ll talk bout the ring, etc.",TWEET
32280,I wish I was laying in the sand listening to the waves crash against the shore!!!,TWEET
32281,"Going to bed early... got a lot of important women to visit for Mothers Day tomorrow! PS- As of midnight tonight, HAPPY BDAY BOO BEAR!",TWEET
32282,"Poor DS is in bed with 100.8 fever - he won`t be able to walk in Relay for Life tonight - feel so bad for him, he`s so sad",TWEET
32283,well...gotta grab at least an hour and a half sleep before the girl`s get up for school...gawd the life of multi-taskin`  night/mornin`,TWEET
32284,"errbody, please check out http://mscaseycarter.blogspot.com. id appreciate it a bunch.",TWEET
32285,Njoying sunday  plce and learning abt more in joomla,TWEET
32286," CVS is that like a genetic brand?Poor you,my hubby gets bad allergies..no fun!",TWEET
32287, the following week would be better - I`ll be gone next week,TWEET
32288,my stomach is bleh!,TWEET
32289,Looking at old pictures... I love it & miss the good ol days,TWEET
32290,not letting anyone get me down  tired of taking on other people`s pain all the time! I am a happy person with or without drama... om.....!,TWEET
32291,_nk Wouldn`t call that cool or dangerous. Reckon it fits into the stupid category,TWEET
32292,"Trying Resco MobileForms Toolkit and sample. Trial messages ruin everything, the sample has bugs, it`s running slow. Poor 1st impression.",TWEET
32293,I am so happy. Keve is here for early Mother`s day. Let`s be quiet. He drove all night and is sleeping.,TWEET
32294, i`m about to have to hang up   my fone is getting to hot,TWEET
32295,"Oh, as usual, I should warn my new followers that I tend to over-tweet during #canucks games. Apologies in advance.",TWEET
32296,oh that was good cake,TWEET
32297," good stuff, cant wait for the results",TWEET
32298,All my loved ones are leaving on Sunday..... sad,TWEET
32299,"_ahoy yeah I really want one too!  Probably in the winter I may be able to get one, but until then.",TWEET
32300,feel. sick. too. much. cheese. on. toast.,TWEET
32301,"why I love so much, why your make me smile all the time? why your so special but i cant have u  ? I get scared to try.",TWEET
32302, thnks for followin,TWEET
32303,Listing to a sad song  so i am sad too,TWEET
32304, I heart you girls!! Let`s hang out soon!,TWEET
32305,hahaha  is SUCH nonsense,TWEET
32306,"Ugh, my internet was down!",TWEET
32307,I want to hang out and play!  But I can`t.  Fiddle Faddle on my workload!,TWEET
32308," I want too soo bad, I hate missing GUMBO, but I have a shoot tommorrow that I have to be at for 8:30.  So No GUMBO for me....",TWEET
32309,I need a new iPhone case but I am broke.,TWEET
32310," it actually is ;) According to all the retweets, at least!",TWEET
32311," Aww   I know, we used to chat but you became too cool for me ;)",TWEET
32312, heyyy you ALWAYS look nice  wanna come to my friend`s party? its june 8th long weekend in sydney,TWEET
32313,"_hawt So, how`s the fitness regime coming along hehehehe",TWEET
32314,"Just got woken up by my mom... Our ENTIRE first floor is flooded. All our furniture, curtains, moms expensive rugs.... Soaked and ruined",TWEET
32315,eye still hurts  I Think I`ll go sleep now...,TWEET
32316,Listening to have heart. Aka i took over carlys last.fm      its 4am need to be up in 4 hours.  Looooong day tomorrow,TWEET
32317, he was always a bit smug as a whistle-blower. The 9-11 denial stuff is pretty spectacular too,TWEET
32318," belay the swimsuit, hot tub won`t be ready this weekend.  sadness",TWEET
32319,I think I killed my 6-mo old bromeliad. need a new pet plant.. or not.,TWEET
32320,I`m so sorry Drace  this sucks so bad,TWEET
32321,waiting on food.,TWEET
32322, I also have a brain tumor called Jeffery.,TWEET
32323,"BBQ`s gone well ! Weather stayed good which is a right bonus. Just off to bed, training in the morning at 06:30 then work",TWEET
32324,not ideal bank holiday conditions.. a little over cast and rainy but perfect for a lazy day with a dvd,TWEET
32325,"_stiller They sure DO. More than 40,000 to boot!",TWEET
32326,wants to sign up for the Germany field trip pero no tengo dinero.,TWEET
32327,  don`t remind me.. Was supposed 2 meet up with the Homie  2 4 that show..  Ack! So kill it please..do the **** thang!,TWEET
32328, We wasnt invited to yall get togethers either! Then  and  was playin security and told us to be quiet!!,TWEET
32329,_Kel_17 ehh carnt stand hot weather,TWEET
32330, artery tomorrow. No more Hagen Daz for me,TWEET
32331,Can`t beat all time low.. (: I soooooo want to go to Metro Station..  Your cheap shots wont be able to break bones,TWEET
32332,I be having a drink with Marc while Izzy is sleepin  woot woot!,TWEET
32333,I should stop trying to reach ,TWEET
32334,"_dog Lucky you! it`s drizzling again. Mommy says the puddles are big enough 4 me to swim in, so no dog park today..",TWEET
32335, they really do. it is a crying shame.,TWEET
32336, alives.... Less highness feeling.... Sometimes I hate that feelings.... Talking about an exhusband as if he`s dead is funny,TWEET
32337,http://twitpic.com/66vld - i don`t like this bangs! I want my hair back!,TWEET
32338, Murphy`s Law?  Sorry that your computer is not cooperating when you have lots of work. My kids are .. http://tinyurl.com/km235x,TWEET
32339,"stomach cramps; sat in bed with a hot water bottle having some hot milk & toast, i feel like a wi girl again :`) minus the stomach cramps",TWEET
32340,Crawling into my den for the night now.,TWEET
32341,Going to third,TWEET
32342,It`s cold and cloudy and I have a million loads of washing to do,TWEET
32343,I wonder why thumbnail pictures aren`t showing up on my TweetDeck?,TWEET
32344,cant sleep  so tired! goodnight... maybe :/,TWEET
32345,has no people skills.,TWEET
32346, Maatt Havent spoken to you in ages dudeee  Dont forget bout ur Aussie fan  ;) lool. Love ya ****,TWEET
32347,NEW YORK DOLLS TOMORROW NIGHT @ THE DEPOT CANCELLED   REFUNDS AVAILABLE AT POINT OF PURCHASE.,TWEET
32348, tell him ill beat him up if he doesnt share,TWEET
32349,work til 9,TWEET
32350,"  Yeah, physically moving too!  Apparently we`ll be reporting directly to Mr. Hayward...",TWEET
32351,Just getting back into the swing...Still sore from my surgery  and tired...Coffee time!,TWEET
32352, Hope that migraine doesn`t stick around for too long.,TWEET
32353,I am finally plugged in to listen to Flashpoints on http//:www.kpfa.org shoutout  and have missed the segment about Chevron,TWEET
32354,_cunning I gotta go to my cousin`s grad party,TWEET
32355,time for mimi`s,TWEET
32356,"going to work, it`s 3:30am",TWEET
32357,"uff - hard to get going today, up half the night with 6 year old son",TWEET
32358,Is also having a lonely night.... Wishing she could go to Audun`s so that she doesn`t have that bad dream again...,TWEET
32359,This weekend I started a 'Healthy Lifeestyle' - not Diet!     Let`s see how it goes - will keep ya posted on my progress.,TWEET
32360," ohh tell me bout it, couldnt stop munching! my stock is running low, buying more today",TWEET
32361, look at my background that`s how I want my future date to be like  (well if I ever get him).,TWEET
32362," - I`m alright thanks pal, just bored witless, bored to hell, really wanna` go out somewhere!",TWEET
32363,Sent Twitterville 1.2 off to Apple for review  More screenshots etc will be released later this week.,TWEET
32364,FOOOOOD  yummy so. whose washing the dishes now ? NOT ME ! not i ..    rofl,TWEET
32365, IDK....I`m trapped at work all day,TWEET
32366,Quickest way to get a seat to yourself on a London bus currently: pretend to sneeze VERY loudly about 3/4 times,TWEET
32367,Just had some delicious sushi from niko niko on vermont and hollywood  mm,TWEET
32368,Morning twitts heading home  had a great sleep over w. my bf Tennille!,TWEET
32369,"Done Jack in the Green today, it was good, a killer walking up the West Hill though! Listening to Will and the People",TWEET
32370, thx for the suggestion - I don`t think it`ll be easy to convince her cold calling isn`t aweful tho,TWEET
32371," thanks for that twitpic, sure made me laugh",TWEET
32372,Morning all .. just into the office now,TWEET
32373, Saw you on SNL with your diploma..Congrats. You must be overjoyed.   Now I am finally going to bed..NITE,TWEET
32374,I want him to call,TWEET
32375,*sigh* I`m going to bed... I just don`t feel right anymore...,TWEET
32376,_Bizzle Checkin that out right now,TWEET
32377,"And apparently I misplaced my iPod, the 30 gb",TWEET
32378, Happy STAR WARS Day,TWEET
32379," Tuesday, any other day... long as we still get to watch",TWEET
32380, Looking forward to android 1.5 being pushed to the G1 then?,TWEET
32381, Ciara was great at SNL..Kim...you were mentioned on SNL tonight..Justin T was really good also,TWEET
32382, LOL that is so Charlie......I miss Charlie,TWEET
32383,Making a list of SiC 2009 attendances,TWEET
32384,Brooklyn!!! We went hard!!! Now back up top!! But 1st Hajji`s...yea again  http://tinyurl.com/codla7 http://ti.. http://tinyurl.com/cr8hjs,TWEET
32385,Got tired of the kitchen being uninhabital so swept and mopped the floor when its dry I`ll do the work tops,TWEET
32386, nope i cant figure out how to get the updates on my blackberry. . . i need to go running too,TWEET
32387,  I doubt it! Boo! You always leave me behind on your awesome roadtrips!,TWEET
32388," OMG, I get the $50 coupon from them all the time, do you?? I`m obsessed with their catalog when it comes in the mail",TWEET
32389,i hate waking up early! but i need to make up my 27 hrs at my pharmacy class. >=[ sighhh.  in other news: breakfast time!!!!,TWEET
32390,is about to make a nice cup of tea and pop some benadryl...long day...stay positive twitterbugs...goodnight!,TWEET
32391,No one loves me  Brittany forgot my flowers...,TWEET
32392,CONGRATS !! I just KNEW a princess would win!!!   #sigjeans,TWEET
32393, no decleration yet but crazy **** Koreans aren`t playing nice anymore  what do u thinks next? I`m thinking war,TWEET
32394,wishing you all a happy monday and a wonderful start to this week ! Make it a good one,TWEET
32395,watching Please Twins.  gonna make some Iced Tea :-bd,TWEET
32396,Ohhhhh Barcalona. Please dont ruin this  #bgt,TWEET
32397," I say the same about poems. When you are ready to write, 'nothing else matters' as a well known song tells us",TWEET
